ID;CREATION_DATE;GENDER;FIRST_NAME;LAST_NAME;CITY;STREET;EMAIL;BIRTHDATE;PHONE_NUMBER;LANGUAGE
693;2017-04-13 22:15:59;Female;ELVINA;SWART;San Francisco;Krausgrill Pl;elvina_swart@gmail.com;1969-10-03;0495-918348;dutch
694;2017-04-13 23:33:31;Male;MONTY;TEGETHOFF;San Francisco;Hale St;monty_tegethoff@hotmail.com;1995-02-27;0498-161147;dutch
695;2017-04-13 23:35:09;Female;DONG;REILL;New York;W 114th St;dong_reill@outlook.com;1971-03-27;0494-813837;dutch
696;2017-04-13 23:45:48;Female;SHALA;SHIKE;New York;Fdr Dr;shala_shike@mail.com;1991-04-19;0495-689275;english
697;2017-04-14 00:45:34;Male;CLAY;ORSAK;San Francisco;Van Keuran Ave;clay_orsak@aol.com;1983-07-28;0499-764853;dutch
698;2017-04-14 00:48:29;Female;DANYELL;DEBOW;San Francisco;I St;danyell_debow@hotmail.com;1956-06-14;0496-794960;dutch
699;2017-04-14 00:52:24;Female;REFUGIO;STALLING;San Francisco;Greenough Ave;refugio_stalling@yahoo.com;2002-06-23;0498-561852;english
700;2017-04-14 01:10:21;Female;ANNIS;BERKICH;New York;Terrace View Ave;annis_berkich@gmail.com;1991-09-20;0498-196270;english
701;2017-04-14 01:12:17;Male;HUGH;NEUMANN;New York;West St;hugh_neumann@gmail.com;1979-06-28;0494-638079;english
702;2017-04-14 01:20:50;Female;MARYLYNN;CAMBRIC;San Francisco;Natoma St;marylynn_cambric@inbox.com;1972-07-29;0499-497404;english
703;2017-04-14 01:37:36;Female;SHERITA;KESKE;San Francisco;Finley Rd - Golden Gate National Recreation Area;sherita_keske@outlook.com;2000-02-09;0499-008056;english
704;2017-04-14 01:51:44;Male;RYAN;MENGLE;San Francisco;Glen Ct;ryan_mengle@mail.com;1999-03-04;0495-332589;english
705;2017-04-14 02:12:15;Female;GEORGENE;FOSNOUGH;New York;W 170th St;georgene_fosnough@mail.com;1976-06-21;0499-067901;dutch
706;2017-04-14 02:14:01;Female;CLAIRE;LUMBARD;San Francisco;Halleck St;claire_lumbard@yahoo.com;1975-02-16;0494-173765;dutch
707;2017-04-14 03:09:15;Female;STACIE;REGINAL;New York;Loisaida Ave;stacie_reginal@outlook.com;2000-10-15;0497-771939;english
708;2017-04-14 03:12:28;Female;KAYE;RUDE;New York;W 181st St;kaye_rude@outlook.com;2003-05-05;0498-161160;dutch
709;2017-04-14 03:22:49;Male;BRODERICK;MILLBERN;San Francisco;Carmel St;broderick_millbern@inbox.com;1992-02-07;0499-772396;english
710;2017-04-14 04:55:23;Male;COLIN;BRZUCHALSKI;San Francisco;De Soto St;colin_brzuchalski@hotmail.com;1994-12-16;0496-603732;dutch
711;2017-04-14 05:43:31;Female;DALE;DOLBERRY;San Francisco;Mojave St;dale_dolberry@yahoo.com;2002-05-23;0495-255788;english
712;2017-04-14 05:59:12;Female;ALAYNA;HUN;New York;Tiemann Pl;alayna_hun@mail.com;1991-01-20;0494-626017;english
713;2017-04-14 06:02:05;Female;CRUZ;WEDI;New York;W 130th St;cruz_wedi@gmail.com;1997-05-26;0495-646322;english
714;2017-04-14 06:08:32;Female;ADELAIDA;BOBIC;New York;Center Dr;adelaida_bobic@inbox.com;1981-04-26;0499-217990;english
715;2017-04-14 06:14:27;Male;CLARENCE;LEBARGE;San Francisco;Lakeshore Dr;clarence_lebarge@outlook.com;2003-05-22;0498-324023;english
716;2017-04-14 06:22:41;Male;ELISHA;LOPES;San Francisco;Bergen Pl;elisha_lopes@mail.com;1991-11-05;0499-246935;dutch
717;2017-04-14 07:09:02;Male;ERWIN;FULK;New York;Whitehall St;erwin_fulk@hotmail.com;1974-03-11;0499-022212;dutch
718;2017-04-14 07:42:38;Female;GISELLE;HIGGENS;San Francisco;Ortega St;giselle_higgens@mail.com;1977-10-14;0495-274898;english
719;2017-04-14 08:18:31;Female;SUMIKO;GERMUNDSON;San Francisco;Michigan St;sumiko_germundson@aol.com;2003-05-09;0495-343469;english
720;2017-04-14 08:39:14;Female;KAILA;OLDANI;San Francisco;Lurline St;kaila_oldani@outlook.com;1985-02-21;0499-190569;english
721;2017-04-14 08:41:53;Female;GERI;CASARIO;San Francisco;Miles Ct;geri_casario@hotmail.com;1989-08-10;0496-639590;dutch
722;2017-04-14 09:10:37;Female;HERLINDA;KRAMARCZYK;San Francisco;Gatun Alley;herlinda_kramarczyk@aol.com;1979-10-09;0495-081628;english
723;2017-04-14 09:23:50;Female;NA;SWAILES;San Francisco;Omar Way;na_swailes@gmail.com;1993-06-03;0497-522640;english
724;2017-04-14 11:09:37;Male;MARCELINO;COTMAN;San Francisco;Pretor Way;marcelino_cotman@mail.com;1975-04-18;0499-947105;dutch
725;2017-04-14 11:21:22;Male;FAUSTO;SAFFEL;San Francisco;Boynton Ct;fausto_saffel@hotmail.com;1989-04-12;0495-359214;english
726;2017-04-14 11:22:42;Male;FAUSTINO;GODSHALL;San Francisco;S Van Ness Ave;faustino_godshall@gmail.com;1984-07-02;0497-226898;dutch
727;2017-04-14 11:35:14;Female;ARVILLA;MCBETH;San Francisco;Cambon Dr;arvilla_mcbeth@inbox.com;1988-07-07;0498-706519;dutch
728;2017-04-14 11:41:57;Male;BROOKS;WITTHOEFT;San Francisco;Bergen Alley;brooks_witthoeft@gmail.com;1998-06-20;0494-630083;dutch
729;2017-04-14 12:07:46;Female;KARON;BANDUCCI;San Francisco;Lathrop Ave;karon_banducci@aol.com;2001-02-07;0498-709447;dutch
730;2017-04-14 13:01:17;Female;VALENE;RADOS;New York;Donnellon Square;valene_rados@outlook.com;1989-11-09;0496-318288;dutch
731;2017-04-14 13:05:12;Male;MOISES;HENNON;San Francisco;Mabini St;moises_hennon@hotmail.com;2004-07-19;0498-337819;english
732;2017-04-14 13:16:08;Male;JERRELL;CRANDAL;San Francisco;Marx Meadow Dr;jerrell_crandal@mail.com;2004-09-26;0498-157055;dutch
733;2017-04-14 13:16:52;Male;BRAD;HONHART;San Francisco;Italy Ave;brad_honhart@mail.com;2002-03-20;0499-164108;dutch
734;2017-04-14 13:21:26;Male;TOM;TWITO;New York;E 112th St;tom_twito@aol.com;2004-01-22;0497-760973;english
735;2017-04-14 13:23:12;Male;MARK;GOTOWKA;San Francisco;Watson Ave;mark_gotowka@gmail.com;2004-06-17;0498-511825;english
736;2017-04-14 14:16:13;Female;DORATHY;DUMEZ;New York;E 53rd St;dorathy_dumez@outlook.com;1981-06-23;0494-270277;english
737;2017-04-14 14:30:32;Male;RAMIRO;VILLAREAL;San Francisco;Beatrice Ln;ramiro_villareal@gmail.com;1993-11-25;0495-343810;english
738;2017-04-14 14:46:46;Male;HIPOLITO;LOVET;San Francisco;Exeter St;hipolito_lovet@gmail.com;1966-12-21;0497-014662;dutch
739;2017-04-14 14:48:04;Female;LECIA;DARGIN;San Francisco;Hahn St;lecia_dargin@outlook.com;1996-03-13;0498-335940;dutch
740;2017-04-14 15:28:17;Female;WINIFRED;DEGNAN;New York;Leroy St;winifred_degnan@outlook.com;1971-02-15;0498-323787;dutch
741;2017-04-14 15:40:12;Female;MARYLN;FOWLEY;New York;Roosevelt Island Bridge;maryln_fowley@inbox.com;1974-12-22;0495-226742;english
742;2017-04-14 16:11:57;Male;ARRON;TYCE;San Francisco;Ocean Ave;arron_tyce@hotmail.com;1998-11-29;0495-141526;english
743;2017-04-14 16:20:40;Female;DAINE;KOTLAR;San Francisco;Gennessee St;daine_kotlar@yahoo.com;2004-04-02;0494-166622;english
744;2017-04-14 16:50:28;Female;JAYMIE;DEGOLLADO;New York;E 76th St;jaymie_degollado@mail.com;1994-07-20;0499-268676;dutch
745;2017-04-14 17:51:05;Female;CHERLYN;MARTNEZ;New York;Milligan Pl;cherlyn_martnez@mail.com;1964-01-29;0499-979825;dutch
746;2017-04-14 18:17:29;Female;MICHAELA;MAIERS;San Francisco;Overlook Dr;michaela_maiers@inbox.com;1955-09-06;0494-471073;dutch
747;2017-04-14 19:52:27;Male;CLARK;OLQUIN;New York;E 49th St;clark_olquin@hotmail.com;2001-03-07;0497-559986;dutch
748;2017-04-14 20:05:04;Female;DARCI;BEKHIT;San Francisco;Ridge Ct;darci_bekhit@mail.com;1994-12-26;0496-047893;english
749;2017-04-14 20:34:04;Female;STEPHENIE;HARBOUGH;San Francisco;Fanning Way;stephenie_harbough@yahoo.com;2003-09-27;0494-475434;dutch
750;2017-04-14 21:02:29;Male;DANNIE;HAPEMAN;San Francisco;Brotherhood Way;dannie_hapeman@gmail.com;1993-03-05;0499-868277;dutch
751;2017-04-14 21:03:10;Female;TONI;ZADROGA;San Francisco;La Playa St;toni_zadroga@hotmail.com;1983-12-06;0498-481057;english
752;2017-04-14 21:16:03;Female;MIREILLE;HOUDEK;San Francisco;Center St;mireille_houdek@inbox.com;1969-08-17;0499-230419;english
753;2017-04-14 21:49:03;Female;CARLITA;RAW;New York;E 126th St;carlita_raw@hotmail.com;1996-09-30;0499-301016;english
754;2017-04-14 22:03:57;Male;OLIVER;AGREDANO;New York;W 11th St;oliver_agredano@inbox.com;2000-04-06;0494-546467;dutch
755;2017-04-14 22:39:59;Female;BROOK;ARUNACHALAM;San Francisco;Ord St;brook_arunachalam@mail.com;1997-06-20;0496-876211;english
756;2017-04-14 23:20:08;Female;PING;HIRSCHFIELD;New York;W 3rd St;ping_hirschfield@hotmail.com;1955-03-08;0499-014435;dutch
757;2017-04-14 23:47:21;Male;MAURICIO;MUNSHOWER;San Francisco;Jansen St;mauricio_munshower@mail.com;1961-04-06;0498-731827;dutch
758;2017-04-15 00:20:38;Male;GARRY;VERVILLE;San Francisco;Whitfield Ct;garry_verville@aol.com;1997-08-23;0499-572277;dutch
759;2017-04-15 00:52:39;Male;BOB;MALINOWSKI;New York;Norfolk St;bob_malinowski@inbox.com;1991-09-01;0498-467802;english
760;2017-04-15 00:56:05;Male;DUANE;SALTE;San Francisco;Harlem Alley;duane_salte@hotmail.com;1971-06-02;0494-557161;english
761;2017-04-15 01:48:14;Female;YULANDA;ARCIBA;New York;Amsterdam Ave;yulanda_arciba@aol.com;1962-02-25;0499-980506;dutch
762;2017-04-15 02:04:29;Male;KENTON;LANGRUM;New York;E 38th St;kenton_langrum@yahoo.com;1982-08-12;0495-996386;dutch
763;2017-04-15 02:11:18;Female;THRESA;RAMASWAMY;San Francisco;Mercury St;thresa_ramaswamy@outlook.com;1994-11-26;0494-577387;dutch
764;2017-04-15 02:38:08;Female;SHERRYL;LAWERANCE;New York;Hanover St;sherryl_lawerance@aol.com;1977-07-15;0497-136444;dutch
765;2017-04-15 03:02:02;Male;THEO;MOUSA;San Francisco;Mansfield St;theo_mousa@outlook.com;1973-05-03;0497-375115;english
766;2017-04-15 03:09:52;Female;DEBBY;ENGLEBERG;New York;E 13th St;debby_engleberg@outlook.com;1996-05-23;0494-783329;english
767;2017-04-15 03:23:00;Female;MYRTIS;STOKES;San Francisco;Channel St;myrtis_stokes@outlook.com;1994-05-29;0497-154513;english
768;2017-04-15 03:51:15;Male;CARMEN;ENTIN;New York;Catherine Slip;carmen_entin@outlook.com;1991-07-03;0495-483394;dutch
769;2017-04-15 04:06:37;Male;JOHN;GROCOTT;San Francisco;Gold Mine Dr;john_grocott@hotmail.com;1969-06-01;0496-053347;dutch
770;2017-04-15 04:49:05;Female;CLEMENTINA;BRASS;San Francisco;Keyes Alley;clementina_brass@aol.com;1988-03-12;0499-396939;english
771;2017-04-15 05:18:54;Female;JACKQUELINE;LAMBRUKOS;San Francisco;Topaz Way;jackqueline_lambrukos@outlook.com;1994-12-24;0494-801991;english
772;2017-04-15 05:27:31;Female;DIEDRA;UEKI;New York;Terrace Dr;diedra_ueki@aol.com;2000-11-28;0498-141291;dutch
773;2017-04-15 05:30:07;Male;ROBERT;STAGNO;New York;Patchin Pl;robert_stagno@yahoo.com;1993-04-17;0499-678604;english
774;2017-04-15 05:38:23;Female;CINDI;KORONA;San Francisco;Opal Pl;cindi_korona@outlook.com;1970-01-12;0494-228888;english
775;2017-04-15 05:38:52;Male;LANCE;DERISE;New York;Gansevoort St;lance_derise@mail.com;2001-07-30;0499-220074;dutch
776;2017-04-15 05:44:51;Female;LELA;NANCE;San Francisco;Bayview Cir;lela_nance@mail.com;1983-09-11;0498-197194;english
777;2017-04-15 06:08:49;Female;CHRISTIN;SCRIM;San Francisco;Chancery Ln;christin_scrim@gmail.com;1976-04-17;0497-425901;dutch
778;2017-04-15 06:21:46;Female;JUSTIN;OPPENHEIMER;San Francisco;Wawona St;justin_oppenheimer@gmail.com;2004-10-13;0498-005929;english
779;2017-04-15 06:21:55;Male;RONNY;KOGAN;San Francisco;Upton Ave - Golden Gate National Recreation Area;ronny_kogan@gmail.com;1964-06-18;0498-480485;english
780;2017-04-15 06:28:31;Female;JANAY;ACIERNO;San Francisco;La Salle Ave;janay_acierno@aol.com;1993-05-27;0496-394265;dutch
781;2017-04-15 07:14:31;Female;CARLA;BALDENEGRO;New York;E 39th St;carla_baldenegro@inbox.com;1973-04-04;0495-786102;english
782;2017-04-15 07:42:25;Male;DARRYL;CARMICHEAL;San Francisco;Craig Ct - Golden Gate National Recreation Area;darryl_carmicheal@mail.com;1991-12-06;0497-285690;english
783;2017-04-15 07:45:38;Male;NEAL;PLOCH;New York;Park Row;neal_ploch@outlook.com;1989-11-09;0497-257413;dutch
784;2017-04-15 07:47:02;Female;ODELL;MECANNIC;San Francisco;Lincoln Blvd;odell_mecannic@outlook.com;1962-05-03;0495-953916;dutch
785;2017-04-15 07:54:56;Female;EDWARD;RUTT;San Francisco;Bucareli Dr;edward_rutt@mail.com;1996-04-17;0497-963639;english
786;2017-04-15 08:04:20;Female;ALLISON;UENO;San Francisco;Avenue Of The Palms;allison_ueno@mail.com;1995-09-08;0498-538883;english
787;2017-04-15 08:07:53;Male;CLAUDIO;JAYE;San Francisco;Seville St;claudio_jaye@hotmail.com;1998-05-27;0496-483385;dutch
788;2017-04-15 08:42:32;Female;AMMIE;SHORTSLEEVE;New York;W 182nd St;ammie_shortsleeve@yahoo.com;1998-06-11;0499-023464;dutch
789;2017-04-15 08:57:20;Male;GREGORY;MACARTHUR;New York;Avenue D;gregory_macarthur@gmail.com;1994-06-20;0496-119074;dutch
790;2017-04-15 09:06:42;Male;LOWELL;ALWAY;New York;Thompson St;lowell_alway@aol.com;2001-05-11;0498-651696;english
791;2017-04-15 09:51:34;Male;LUPE;MANROSS;New York;E 3rd St;lupe_manross@hotmail.com;1967-09-08;0495-112434;english
792;2017-04-15 10:17:35;Male;EMANUEL;BRINCEFIELD;San Francisco;Arleta Ave;emanuel_brincefield@gmail.com;1992-12-14;0494-420126;english
793;2017-04-15 10:26:47;Female;TOI;BACHOR;New York;E 1st St;toi_bachor@mail.com;1998-05-28;0498-335756;dutch
794;2017-04-15 10:37:54;Male;ARMAND;BEIRIGER;New York;11th Ave;armand_beiriger@mail.com;2001-09-01;0495-665329;english
795;2017-04-15 10:58:04;Male;CORTEZ;SPENGLER;San Francisco;San Marcos Ave;cortez_spengler@gmail.com;1978-02-10;0495-564019;dutch
796;2017-04-15 11:12:54;Male;BORIS;LITTEER;San Francisco;Vermont St;boris_litteer@inbox.com;1983-10-14;0496-155396;dutch
797;2017-04-15 11:15:36;Female;MARIANNA;GOEHRINGER;New York;3rd Pl;marianna_goehringer@gmail.com;1998-05-29;0499-197196;dutch
798;2017-04-15 11:21:06;Female;ANDREE;NAZELROD;San Francisco;Ada Ct;andree_nazelrod@outlook.com;1984-02-22;0497-718145;dutch
799;2017-04-15 11:36:43;Male;ANTONE;KOPATZ;New York;W 65th St;antone_kopatz@hotmail.com;1998-09-18;0497-320905;english
800;2017-04-15 11:50:08;Male;VITO;WOODBY;New York;Grand Army Plaza;vito_woodby@inbox.com;2002-03-20;0498-256069;english
801;2017-04-15 11:55:34;Male;WOODROW;STECKEL;New York;W 202nd St;woodrow_steckel@aol.com;1983-01-31;0495-669880;english
802;2017-04-15 11:55:47;Female;SUSY;GALLIGAN;San Francisco;Rivoli St;susy_galligan@mail.com;1999-04-26;0498-496228;dutch
803;2017-04-15 12:13:49;Male;MOSE;MACCLAIRTY;San Francisco;Eugenia Ave;mose_macclairty@outlook.com;1992-01-18;0498-198662;dutch
804;2017-04-15 12:58:06;Male;PHILIP;MARO;San Francisco;Lobos St;philip_maro@mail.com;1978-07-27;0495-048434;dutch
805;2017-04-15 13:19:34;Female;IRAIDA;LANGERMAN;New York;Hester St;iraida_langerman@yahoo.com;2001-06-03;0499-028524;english
806;2017-04-15 14:35:44;Male;AHMED;LARROQUE;New York;E 17th St;ahmed_larroque@mail.com;1980-12-08;0497-002362;english
807;2017-04-15 14:40:14;Female;DEIDRA;DERHAM;New York;Barry Rd;deidra_derham@mail.com;2003-05-06;0494-213977;english
808;2017-04-15 14:56:24;Male;ELLSWORTH;SOBERS;New York;W 146th St;ellsworth_sobers@mail.com;1981-08-21;0496-826323;english
809;2017-04-15 14:57:11;Female;MARLEN;ELDERT;San Francisco;Don Chee Way/steuart St;marlen_eldert@hotmail.com;1995-06-09;0495-785763;dutch
810;2017-04-15 15:38:49;Female;GINETTE;HIATT;San Francisco;Capitol Ave;ginette_hiatt@outlook.com;1969-11-20;0495-427905;dutch
811;2017-04-15 15:55:44;Male;TOBY;RUTKIN;New York;E 123rd St;toby_rutkin@aol.com;1973-10-24;0494-547849;dutch
812;2017-04-15 16:32:50;Male;CARL;MACDOUGAL;San Francisco;Latona St;carl_macdougal@mail.com;2001-12-07;0496-660543;english
813;2017-04-15 17:22:30;Male;LAURENCE;ABOLT;San Francisco;Easement;laurence_abolt@hotmail.com;1965-10-03;0497-074397;dutch
814;2017-04-15 18:15:44;Male;LELAND;CAUAZOS;San Francisco;Turk St;leland_cauazos@gmail.com;1977-04-10;0494-611761;dutch
815;2017-04-15 18:16:08;Female;CORIE;SCHEUREN;San Francisco;Trenton St;corie_scheuren@mail.com;2002-05-28;0497-560844;dutch
816;2017-04-15 18:18:34;Male;REINALDO;BORDGES;New York;10th Ave;reinaldo_bordges@aol.com;1979-06-14;0499-373506;english
817;2017-04-15 18:30:08;Male;MYLES;POURIER;New York;Kimball Rd - Governors Island National Monument;myles_pourier@outlook.com;1975-01-15;0496-140022;dutch
818;2017-04-15 20:00:11;Female;DOREATHA;ESCORZA;San Francisco;Woolsey St;doreatha_escorza@outlook.com;1985-11-18;0495-866626;dutch
819;2017-04-15 20:00:47;Female;BUNNY;KENDRICK;San Francisco;Pacific Ave;bunny_kendrick@yahoo.com;1977-08-02;0499-582650;dutch
820;2017-04-15 20:19:13;Male;RICK;OLEN;San Francisco;Trinity Pl;rick_olen@aol.com;1998-02-17;0498-067839;dutch
821;2017-04-15 20:39:06;Male;JAMAL;BERENBAUM;San Francisco;Young Ct - Golden Gate National Recreation Area;jamal_berenbaum@aol.com;1997-08-25;0498-231969;dutch
822;2017-04-15 21:02:37;Male;RIGOBERTO;PUDLINSKI;San Francisco;Gilbert St;rigoberto_pudlinski@gmail.com;1984-01-02;0496-967586;english
823;2017-04-15 21:07:20;Male;TERRELL;UUTELA;New York;E Rd;terrell_uutela@mail.com;2002-04-13;0498-659174;english
824;2017-04-15 21:08:23;Female;NICHELLE;HUNNELL;New York;E 37th St;nichelle_hunnell@yahoo.com;1994-08-04;0496-848150;dutch
825;2017-04-15 21:35:27;Male;CARLTON;RUCKMAN;San Francisco;Elmira St;carlton_ruckman@yahoo.com;2002-09-28;0498-610603;english
826;2017-04-15 22:20:53;Male;FAUSTINO;RARIDON;New York;Manhattan Ave;faustino_raridon@gmail.com;2003-03-24;0495-802531;english
827;2017-04-15 22:33:28;Female;EWA;LASKOWSKI;San Francisco;Spindrift Cir;ewa_laskowski@hotmail.com;2001-09-03;0495-687116;english
828;2017-04-15 22:47:30;Female;JACQUETTA;CHEE;San Francisco;Pena St - Golden Gate National Recreation Area;jacquetta_chee@mail.com;2000-06-27;0495-803900;dutch
829;2017-04-15 22:55:30;Female;LAMONICA;ROBICHEAU;San Francisco;Conservatory Dr E;lamonica_robicheau@yahoo.com;2002-04-19;0498-113851;english
830;2017-04-15 23:20:14;Female;KARRY;GERMAIN;San Francisco;Del Vale Ave;karry_germain@aol.com;2000-12-16;0499-556626;dutch
831;2017-04-15 23:31:30;Female;JUDIE;AMIRI;San Francisco;Robinhood Dr;judie_amiri@yahoo.com;1998-12-28;0494-985446;dutch
832;2017-04-15 23:33:31;Male;GIOVANNI;FLATT;New York;E 54th St;giovanni_flatt@yahoo.com;1999-06-16;0498-155759;dutch
833;2017-04-16 00:21:39;Female;HULDA;DUSTON;San Francisco;O'shaughnessy Blvd;hulda_duston@outlook.com;1982-01-21;0494-476122;dutch
834;2017-04-16 00:39:51;Female;DOMITILA;GRIBBEN;San Francisco;Brotherhood Way;domitila_gribben@gmail.com;1993-03-23;0498-607415;english
835;2017-04-16 00:42:54;Female;ROSINA;NICOLAYSEN;New York;65th Street Transverse;rosina_nicolaysen@mail.com;2003-08-10;0496-624185;english
836;2017-04-16 01:52:19;Male;ALDEN;SOMAN;New York;Riverside Dr;alden_soman@yahoo.com;2002-07-03;0494-363995;english
837;2017-04-16 01:58:21;Female;MARIA;SECKMAN;San Francisco;Elk St;maria_seckman@yahoo.com;2004-06-18;0498-916020;english
838;2017-04-16 02:13:03;Female;DACIA;SCIABICA;San Francisco;Fort Mason 16 - Golden Gate National Recreation Area;dacia_sciabica@aol.com;1976-12-21;0494-744239;english
839;2017-04-16 02:55:04;Female;MARQUITA;STANO;San Francisco;Cedar St;marquita_stano@aol.com;1989-02-06;0496-909691;dutch
840;2017-04-16 04:22:50;Female;TINY;ALY;New York;97th Street Transverse;tiny_aly@gmail.com;1984-02-15;0494-963593;dutch
841;2017-04-16 04:45:08;Male;NATHANIEL;AUCK;New York;Riverside Blvd;nathaniel_auck@hotmail.com;1979-07-29;0494-056473;english
842;2017-04-16 04:47:48;Female;LILLI;PENLEY;New York;W 22nd St;lilli_penley@mail.com;2002-12-10;0496-272986;dutch
843;2017-04-16 05:45:08;Male;ALVIN;SHAMSIDDEEN;New York;E 115th St;alvin_shamsiddeen@outlook.com;2002-05-13;0494-679323;english
844;2017-04-16 05:52:37;Male;HAL;DELESTON;San Francisco;Parnassus Ave;hal_deleston@yahoo.com;1983-05-03;0496-703573;dutch
845;2017-04-16 06:26:53;Male;ABE;SWOYER;New York;W 167th St;abe_swoyer@yahoo.com;1988-11-12;0499-217361;dutch
846;2017-04-16 06:41:43;Female;PORTIA;WIMAN;San Francisco;Arleta Ave;portia_wiman@aol.com;1969-08-06;0496-810648;dutch
847;2017-04-16 06:45:57;Male;BRYON;GITELMAN;San Francisco;De Boom St;bryon_gitelman@mail.com;2003-07-10;0498-098594;dutch
848;2017-04-16 07:07:58;Male;GRAIG;ZAIC;New York;Holland Tunnel;graig_zaic@inbox.com;1994-03-16;0497-591540;english
849;2017-04-16 07:20:20;Male;BLAKE;HIBERT;San Francisco;Niantic Ave;blake_hibert@aol.com;1998-10-12;0494-342658;english
850;2017-04-16 07:24:11;Female;MICHAL;NARAIN;New York;Haven Ave;michal_narain@mail.com;1982-05-28;0499-040600;english
851;2017-04-16 07:25:29;Male;WILEY;CONWILL;San Francisco;Kalmanovitz;wiley_conwill@outlook.com;1969-03-15;0495-582980;dutch
852;2017-04-16 07:37:01;Female;YOLANDO;HENKENSIEFKEN;New York;Sylvan Terrace;yolando_henkensiefken@outlook.com;1981-09-24;0499-725833;english
853;2017-04-16 08:24:39;Male;ROSCOE;SENEMOUNNARAT;New York;E 115th St;roscoe_senemounnarat@inbox.com;2003-02-02;0499-515069;english
854;2017-04-16 08:30:32;Female;WILHEMINA;KARCICH;New York;W 143rd St;wilhemina_karcich@gmail.com;2000-04-14;0499-134802;dutch
855;2017-04-16 08:58:24;Female;LYNSEY;VANHOOZER;New York;Terrace Dr;lynsey_vanhoozer@hotmail.com;1981-06-15;0498-806473;english
856;2017-04-16 09:26:50;Female;CHRISTOPHER;GARTZ;San Francisco;Ingalls St;christopher_gartz@mail.com;1957-02-13;0498-435569;dutch
857;2017-04-16 09:59:29;Male;CLAUD;HOM;New York;Monroe St;claud_hom@gmail.com;1986-06-09;0495-728448;dutch
858;2017-04-16 10:08:39;Female;JACLYN;HODDE;New York;W 115th St;jaclyn_hodde@outlook.com;1992-01-29;0498-534951;english
859;2017-04-16 10:13:58;Female;HILDA;MATEER;New York;W 40th St;hilda_mateer@hotmail.com;2001-09-15;0495-894245;dutch
860;2017-04-16 10:23:40;Female;VEDA;TLUCEK;New York;Cathedral Pkwy;veda_tlucek@inbox.com;2002-09-07;0496-043092;english
861;2017-04-16 10:36:06;Female;MERCEDEZ;ARKELL;New York;E 128th St;mercedez_arkell@gmail.com;1983-05-19;0497-773276;english
862;2017-04-16 10:40:53;Female;TANA;SNELLING;New York;S William St;tana_snelling@aol.com;2001-07-19;0499-131149;english
863;2017-04-16 10:43:46;Female;ELANA;ADKISSON;New York;Elizabeth St;elana_adkisson@hotmail.com;1986-02-04;0498-157114;dutch
864;2017-04-16 11:20:27;Female;OSSIE;WICKSON;San Francisco;Dawson Pl;ossie_wickson@gmail.com;1972-03-28;0498-896646;english
